File Name,Size (KB),Type,Modified Time,Path
api-ms-win-core-errorhandling-l1-1-0.dll,11.84,.dll,2025-05-17 20:26:41.899871,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-errorhandling-l1-1-0.dll
api-ms-win-core-file-l1-1-0.dll,15.34,.dll,2025-05-17 20:26:41.899871,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-file-l1-1-0.dll
api-ms-win-core-file-l1-2-0.dll,11.84,.dll,2025-05-17 20:26:41.907872,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-file-l1-2-0.dll
api-ms-win-core-file-l2-1-0.dll,11.84,.dll,2025-05-17 20:26:41.907872,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-file-l2-1-0.dll
api-ms-win-core-handle-l1-1-0.dll,11.84,.dll,2025-05-17 20:26:41.915919,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-handle-l1-1-0.dll
api-ms-win-core-heap-l1-1-0.dll,12.34,.dll,2025-05-17 20:26:41.923867,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-heap-l1-1-0.dll
api-ms-win-core-interlocked-l1-1-0.dll,11.84,.dll,2025-05-17 20:26:41.931886,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-interlocked-l1-1-0.dll
api-ms-win-core-libraryloader-l1-1-0.dll,12.84,.dll,2025-05-17 20:26:41.939876,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-libraryloader-l1-1-0.dll
api-ms-win-core-localization-l1-2-0.dll,14.34,.dll,2025-05-17 20:26:41.939876,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-localization-l1-2-0.dll
api-ms-win-core-memory-l1-1-0.dll,12.34,.dll,2025-05-17 20:26:41.952577,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-memory-l1-1-0.dll
api-ms-win-core-namedpipe-l1-1-0.dll,11.84,.dll,2025-05-17 20:26:41.956098,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-namedpipe-l1-1-0.dll
api-ms-win-core-processenvironment-l1-1-0.dll,12.84,.dll,2025-05-17 20:26:41.964184,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-processenvironment-l1-1-0.dll
api-ms-win-core-processthreads-l1-1-0.dll,14.34,.dll,2025-05-17 20:26:41.964184,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-processthreads-l1-1-0.dll
api-ms-win-core-processthreads-l1-1-1.dll,12.34,.dll,2025-05-17 20:26:41.972182,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-processthreads-l1-1-1.dll
api-ms-win-core-profile-l1-1-0.dll,11.34,.dll,2025-05-17 20:26:41.972182,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-profile-l1-1-0.dll
api-ms-win-core-rtlsupport-l1-1-0.dll,12.34,.dll,2025-05-17 20:26:41.980182,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-rtlsupport-l1-1-0.dll
api-ms-win-core-string-l1-1-0.dll,11.84,.dll,2025-05-17 20:26:41.988139,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-string-l1-1-0.dll
api-ms-win-core-synch-l1-1-0.dll,13.84,.dll,2025-05-17 20:26:41.988139,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-synch-l1-1-0.dll
api-ms-win-core-synch-l1-2-0.dll,12.34,.dll,2025-05-17 20:26:41.996130,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-synch-l1-2-0.dll
api-ms-win-core-sysinfo-l1-1-0.dll,12.84,.dll,2025-05-17 20:26:41.996130,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-sysinfo-l1-1-0.dll
api-ms-win-core-timezone-l1-1-0.dll,12.34,.dll,2025-05-17 20:26:42.004165,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-timezone-l1-1-0.dll
api-ms-win-core-util-l1-1-0.dll,11.84,.dll,2025-05-17 20:26:42.012273,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-core-util-l1-1-0.dll
api-ms-win-crt-conio-l1-1-0.dll,12.84,.dll,2025-05-17 20:26:42.012273,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-conio-l1-1-0.dll
api-ms-win-crt-convert-l1-1-0.dll,15.84,.dll,2025-05-17 20:26:42.024213,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-convert-l1-1-0.dll
api-ms-win-crt-environment-l1-1-0.dll,12.34,.dll,2025-05-17 20:26:42.025242,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-environment-l1-1-0.dll
api-ms-win-crt-filesystem-l1-1-0.dll,13.84,.dll,2025-05-17 20:26:42.025242,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-filesystem-l1-1-0.dll
api-ms-win-crt-heap-l1-1-0.dll,12.84,.dll,2025-05-17 20:26:42.025242,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-heap-l1-1-0.dll
api-ms-win-crt-locale-l1-1-0.dll,12.34,.dll,2025-05-17 20:26:42.042042,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-locale-l1-1-0.dll
api-ms-win-crt-math-l1-1-0.dll,20.84,.dll,2025-05-17 20:26:42.042042,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-math-l1-1-0.dll
api-ms-win-crt-multibyte-l1-1-0.dll,19.84,.dll,2025-05-17 20:26:42.056111,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-multibyte-l1-1-0.dll
api-ms-win-crt-private-l1-1-0.dll,63.34,.dll,2025-05-17 20:26:42.058247,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-private-l1-1-0.dll
api-ms-win-crt-process-l1-1-0.dll,12.84,.dll,2025-05-17 20:26:42.058247,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-process-l1-1-0.dll
api-ms-win-crt-runtime-l1-1-0.dll,16.34,.dll,2025-05-17 20:26:42.058247,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-runtime-l1-1-0.dll
api-ms-win-crt-stdio-l1-1-0.dll,17.84,.dll,2025-05-17 20:26:42.074256,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-stdio-l1-1-0.dll
api-ms-win-crt-string-l1-1-0.dll,18.34,.dll,2025-05-17 20:26:42.075320,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-string-l1-1-0.dll
api-ms-win-crt-time-l1-1-0.dll,14.34,.dll,2025-05-17 20:26:42.075320,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-time-l1-1-0.dll
api-ms-win-crt-utility-l1-1-0.dll,12.34,.dll,2025-05-17 20:26:42.087845,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\api-ms-win-crt-utility-l1-1-0.dll
concrt140.dll,310.41,.dll,2025-05-17 20:26:42.748128,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\concrt140.dll
CrashReportClient.exe,20428.38,.exe,2025-05-17 20:26:41.601530,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\CrashReportClient.exe
msvcp140.dll,553.42,.dll,2025-05-17 20:26:42.748128,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\msvcp140.dll
msvcp140_1.dll,23.38,.dll,2025-05-17 20:26:42.748128,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\msvcp140_1.dll
msvcp140_2.dll,182.42,.dll,2025-05-17 20:26:42.756131,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\msvcp140_2.dll
msvcp140_atomic_wait.dll,55.92,.dll,2025-05-17 20:26:42.756131,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\msvcp140_atomic_wait.dll
msvcp140_codecvt_ids.dll,20.92,.dll,2025-05-17 20:26:42.756131,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\msvcp140_codecvt_ids.dll
ucrtbase.dll,1011.84,.dll,2025-05-17 20:26:42.764235,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\ucrtbase.dll
UnrealCEFSubProcess.exe,3851.94,.exe,2025-05-17 20:26:43.736455,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\UnrealCEFSubProcess.exe
vccorlib140.dll,327.92,.dll,2025-05-17 20:26:42.764235,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\vccorlib140.dll
vcruntime140.dll,95.92,.dll,2025-05-17 20:26:42.764235,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\vcruntime140.dll
vcruntime140_1.dll,36.38,.dll,2025-05-17 20:26:42.764235,C:\Bhavin\Riot Games\VALORANT\live\Engine\Binaries\Win64\vcruntime140_1.dll
LastResort.tps,0.91,.tps,2025-05-17 20:26:42.774478,C:\Bhavin\Riot Games\VALORANT\live\Engine\Content\SlateDebug\Fonts\LastResort.tps
LastResort.ttf,5268.61,.ttf,2025-05-17 20:26:48.180641,C:\Bhavin\Riot Games\VALORANT\live\Engine\Content\SlateDebug\Fonts\LastResort.ttf
CrashReportClient.pak,45958.93,.pak,2025-05-17 20:27:01.354599,C:\Bhavin\Riot Games\VALORANT\live\Engine\Programs\CrashReportClient\Content\Paks\CrashReportClient.pak
api-ms-win-core-console-l1-1-0.dll,12.34,.dll,2025-05-17 20:27:19.412098,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-console-l1-1-0.dll
api-ms-win-core-console-l1-2-0.dll,12.34,.dll,2025-05-17 20:27:19.412098,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-console-l1-2-0.dll
api-ms-win-core-datetime-l1-1-0.dll,11.84,.dll,2025-05-17 20:27:19.412098,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-datetime-l1-1-0.dll
api-ms-win-core-debug-l1-1-0.dll,11.84,.dll,2025-05-17 20:27:19.420093,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-debug-l1-1-0.dll
api-ms-win-core-errorhandling-l1-1-0.dll,11.84,.dll,2025-05-17 20:27:19.420093,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-errorhandling-l1-1-0.dll
api-ms-win-core-file-l1-1-0.dll,15.34,.dll,2025-05-17 20:27:19.420093,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-file-l1-1-0.dll
api-ms-win-core-file-l1-2-0.dll,11.84,.dll,2025-05-17 20:27:19.420093,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-file-l1-2-0.dll
api-ms-win-core-file-l2-1-0.dll,11.84,.dll,2025-05-17 20:27:19.428098,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-file-l2-1-0.dll
api-ms-win-core-handle-l1-1-0.dll,11.84,.dll,2025-05-17 20:27:19.428098,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-handle-l1-1-0.dll
api-ms-win-core-heap-l1-1-0.dll,12.34,.dll,2025-05-17 20:27:19.428098,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-heap-l1-1-0.dll
api-ms-win-core-interlocked-l1-1-0.dll,11.84,.dll,2025-05-17 20:27:19.428098,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-interlocked-l1-1-0.dll
api-ms-win-core-libraryloader-l1-1-0.dll,12.84,.dll,2025-05-17 20:27:19.436092,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-libraryloader-l1-1-0.dll
api-ms-win-core-localization-l1-2-0.dll,14.34,.dll,2025-05-17 20:27:19.436092,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-localization-l1-2-0.dll
api-ms-win-core-memory-l1-1-0.dll,12.34,.dll,2025-05-17 20:27:19.436092,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-memory-l1-1-0.dll
api-ms-win-core-namedpipe-l1-1-0.dll,11.84,.dll,2025-05-17 20:27:19.436092,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-namedpipe-l1-1-0.dll
api-ms-win-core-processenvironment-l1-1-0.dll,12.84,.dll,2025-05-17 20:27:19.444093,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-processenvironment-l1-1-0.dll
api-ms-win-core-processthreads-l1-1-0.dll,14.34,.dll,2025-05-17 20:27:19.444093,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-processthreads-l1-1-0.dll
api-ms-win-core-processthreads-l1-1-1.dll,12.34,.dll,2025-05-17 20:27:19.444093,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-processthreads-l1-1-1.dll
api-ms-win-core-profile-l1-1-0.dll,11.34,.dll,2025-05-17 20:27:19.452092,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-profile-l1-1-0.dll
api-ms-win-core-rtlsupport-l1-1-0.dll,12.34,.dll,2025-05-17 20:27:19.452092,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-rtlsupport-l1-1-0.dll
api-ms-win-core-string-l1-1-0.dll,11.84,.dll,2025-05-17 20:27:19.452092,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-string-l1-1-0.dll
api-ms-win-core-synch-l1-1-0.dll,13.84,.dll,2025-05-17 20:27:19.452092,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-synch-l1-1-0.dll
api-ms-win-core-synch-l1-2-0.dll,12.34,.dll,2025-05-17 20:27:19.460194,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-synch-l1-2-0.dll
api-ms-win-core-sysinfo-l1-1-0.dll,12.84,.dll,2025-05-17 20:27:19.460194,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-sysinfo-l1-1-0.dll
api-ms-win-core-timezone-l1-1-0.dll,12.34,.dll,2025-05-17 20:27:19.460194,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-timezone-l1-1-0.dll
api-ms-win-core-util-l1-1-0.dll,11.84,.dll,2025-05-17 20:27:19.460194,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-core-util-l1-1-0.dll
api-ms-win-crt-conio-l1-1-0.dll,12.84,.dll,2025-05-17 20:27:19.460194,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-conio-l1-1-0.dll
api-ms-win-crt-convert-l1-1-0.dll,15.84,.dll,2025-05-17 20:27:19.460194,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-convert-l1-1-0.dll
api-ms-win-crt-environment-l1-1-0.dll,12.34,.dll,2025-05-17 20:27:19.472680,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-environment-l1-1-0.dll
api-ms-win-crt-filesystem-l1-1-0.dll,13.84,.dll,2025-05-17 20:27:19.472680,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-filesystem-l1-1-0.dll
api-ms-win-crt-heap-l1-1-0.dll,12.84,.dll,2025-05-17 20:27:19.472680,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-heap-l1-1-0.dll
api-ms-win-crt-locale-l1-1-0.dll,12.34,.dll,2025-05-17 20:27:19.481435,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-locale-l1-1-0.dll
api-ms-win-crt-math-l1-1-0.dll,20.84,.dll,2025-05-17 20:27:19.481435,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-math-l1-1-0.dll
api-ms-win-crt-multibyte-l1-1-0.dll,19.84,.dll,2025-05-17 20:27:19.481435,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-multibyte-l1-1-0.dll
api-ms-win-crt-private-l1-1-0.dll,63.34,.dll,2025-05-17 20:27:19.489447,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-private-l1-1-0.dll
api-ms-win-crt-process-l1-1-0.dll,12.84,.dll,2025-05-17 20:27:19.489447,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-process-l1-1-0.dll
api-ms-win-crt-runtime-l1-1-0.dll,16.34,.dll,2025-05-17 20:27:19.489447,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-runtime-l1-1-0.dll
api-ms-win-crt-stdio-l1-1-0.dll,17.84,.dll,2025-05-17 20:27:19.497446,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-stdio-l1-1-0.dll
api-ms-win-crt-string-l1-1-0.dll,18.34,.dll,2025-05-17 20:27:19.497446,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-string-l1-1-0.dll
api-ms-win-crt-time-l1-1-0.dll,14.34,.dll,2025-05-17 20:27:19.497446,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-time-l1-1-0.dll
api-ms-win-crt-utility-l1-1-0.dll,12.34,.dll,2025-05-17 20:27:19.497446,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\api-ms-win-crt-utility-l1-1-0.dll
concrt140.dll,310.41,.dll,2025-05-17 20:27:19.505446,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\concrt140.dll
dbgeng.dll,4225.83,.dll,2025-05-17 20:27:52.252673,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\dbgeng.dll
dbghelp.dll,1337.83,.dll,2025-05-17 20:27:52.260679,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\dbghelp.dll
msvcp140.dll,553.42,.dll,2025-05-17 20:27:52.260679,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\msvcp140.dll
msvcp140_1.dll,23.38,.dll,2025-05-17 20:27:52.268678,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\msvcp140_1.dll
msvcp140_2.dll,182.42,.dll,2025-05-17 20:27:52.268678,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\msvcp140_2.dll
msvcp140_atomic_wait.dll,55.92,.dll,2025-05-17 20:27:52.268678,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\msvcp140_atomic_wait.dll
msvcp140_codecvt_ids.dll,20.92,.dll,2025-05-17 20:27:52.268678,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\msvcp140_codecvt_ids.dll
OpenImageDenoise.dll,48604.89,.dll,2025-05-17 20:27:19.404097,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\OpenImageDenoise.dll
RiotGamesApi.dll,29975.77,.dll,2025-05-17 20:27:19.284447,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\RiotGamesApi.dll
stub.dll,7728.84,.dll,2025-05-17 20:27:55.422715,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\stub.dll
tbb12.dll,374.86,.dll,2025-05-17 20:27:53.698265,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\tbb12.dll
ucrtbase.dll,1011.84,.dll,2025-05-17 20:27:53.698265,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\ucrtbase.dll
VALORANT-Win64-Shipping.exe,196909.97,.exe,2025-05-17 20:27:53.682639,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\VALORANT-Win64-Shipping.exe
vccorlib140.dll,327.92,.dll,2025-05-17 20:27:53.698265,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\vccorlib140.dll
vcruntime140.dll,95.92,.dll,2025-05-17 20:27:53.714293,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\vcruntime140.dll
vcruntime140_1.dll,36.38,.dll,2025-05-17 20:27:53.714293,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\vcruntime140_1.dll
vivoxsdk.dll,12072.69,.dll,2025-05-17 20:28:00.959231,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Binaries\Win64\vivoxsdk.dll
10_02_Homescreen.mp4,46824.19,.mp4,2025-05-17 20:28:15.261899,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Movies\Menu\10_02_Homescreen.mp4
10_04_Homescreen.mp4,25590.03,.mp4,2025-05-17 20:28:27.074783,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Movies\Menu\10_04_Homescreen.mp4
10_08_Homescreen.mp4,47380.75,.mp4,2025-05-17 20:28:39.343396,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Movies\Menu\10_08_Homescreen.mp4
Battle Pass Glitches.webm,574.28,.webm,2025-05-17 20:28:30.507924,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Movies\Menu\Battle Pass Glitches.webm
Contract Glitches.webm,2665.6,.webm,2025-05-17 20:28:33.140753,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Movies\Menu\Contract Glitches.webm
NPE_Intro.mp4,18664.94,.mp4,2025-05-17 20:28:40.368389,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Movies\NPE\NPE_Intro.mp4
en_US_Audio-WindowsClient.pak,319884.4,.pak,2025-05-17 20:30:19.763890,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\en_US_Audio-WindowsClient.pak
en_US_Audio-WindowsClient.sig,20.04,.sig,2025-05-17 20:29:37.711423,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\en_US_Audio-WindowsClient.sig
en_US_Text-WindowsClient.pak,2018.82,.pak,2025-05-17 20:29:37.728084,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\en_US_Text-WindowsClient.pak
en_US_Text-WindowsClient.sig,0.64,.sig,2025-05-17 20:29:37.739266,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\en_US_Text-WindowsClient.sig
pakchunk0-WindowsClient.pak,2017387.44,.pak,2025-05-17 20:44:59.527780,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0-WindowsClient.pak
pakchunk0-WindowsClient.sig,123.65,.sig,2025-05-17 20:44:21.046915,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0-WindowsClient.sig
pakchunk0_s1-WindowsClient.pak,103567.69,.pak,2025-05-17 20:45:05.235092,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s1-WindowsClient.pak
pakchunk0_s1-WindowsClient.sig,6.84,.sig,2025-05-17 20:44:36.911582,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s1-WindowsClient.sig
pakchunk0_s10-WindowsClient.pak,65558.72,.pak,2025-05-17 20:45:07.201916,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s10-WindowsClient.pak
pakchunk0_s10-WindowsClient.sig,4.52,.sig,2025-05-17 20:44:53.485204,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s10-WindowsClient.sig
pakchunk0_s11-WindowsClient.pak,79364.64,.pak,2025-05-17 20:45:12.503159,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s11-WindowsClient.pak
pakchunk0_s11-WindowsClient.sig,5.36,.sig,2025-05-17 20:45:01.552491,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s11-WindowsClient.sig
pakchunk0_s12-WindowsClient.pak,103838.36,.pak,2025-05-17 20:45:21.786608,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s12-WindowsClient.pak
pakchunk0_s12-WindowsClient.sig,6.86,.sig,2025-05-17 20:45:09.142911,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s12-WindowsClient.sig
pakchunk0_s13-WindowsClient.pak,103169.11,.pak,2025-05-17 20:45:33.458732,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s13-WindowsClient.pak
pakchunk0_s13-WindowsClient.sig,6.82,.sig,2025-05-17 20:45:21.786608,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s13-WindowsClient.sig
pakchunk0_s14-WindowsClient.pak,99303.86,.pak,2025-05-17 20:45:36.707585,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s14-WindowsClient.pak
pakchunk0_s14-WindowsClient.sig,6.58,.sig,2025-05-17 20:45:33.470787,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s14-WindowsClient.sig
pakchunk0_s15-WindowsClient.pak,103457.3,.pak,2025-05-17 20:45:38.934619,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s15-WindowsClient.pak
pakchunk0_s15-WindowsClient.sig,6.83,.sig,2025-05-17 20:45:36.757353,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s15-WindowsClient.sig
pakchunk0_s16-WindowsClient.pak,101589.44,.pak,2025-05-17 20:45:50.574395,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s16-WindowsClient.pak
pakchunk0_s16-WindowsClient.sig,6.72,.sig,2025-05-17 20:45:38.941583,C:\Bhavin\Riot Games\VALORANT\live\ShooterGame\Content\Paks\pakchunk0_s16-WindowsClient.sig
